1.000000 1.000000 0.000000 1.000000
1.000000 1.020000 0.000000 1.000000
1.000000 1.040000 0.000000 1.000000
1.000000 1.060000 0.000000 1.000000
1.000000 1.080000 0.000000 1.000000
1.000000 1.100000 0.000000 1.000000
1.000000 1.120000 0.000000 1.000000
1.000000 1.140000 0.000000 1.000000
1.000000 1.160000 0.000000 1.000000
1.000000 1.180000 0.000000 1.000000
1.000000 1.200000 0.000000 1.000000
1.000000 1.220000 0.000000 1.000000
1.000000 1.240000 0.000000 1.000000
1.000000 1.260000 0.000000 1.000000
1.000000 1.280000 0.000000 1.000000
1.000000 1.300000 0.000000 1.000000
1.000000 1.320000 0.000000 1.000000
1.000000 1.340000 0.000000 1.000000
1.000000 1.360000 0.000000 1.000000
1.000000 1.380000 0.000000 1.000000
1.000000 1.400000 0.000000 1.000000
1.000000 1.420000 0.000000 1.000000
1.000000 1.440000 0.000000 1.000000
1.000000 1.460000 0.000000 1.000000
1.000000 1.480000 0.000000 1.000000
1.000000 1.500000 0.000000 0.000000
1.000000 1.520000 0.000000 0.000000
1.000000 1.540000 0.000000 0.000000
1.000000 1.560000 0.000000 0.000000
1.000000 1.580000 0.000000 0.000000
1.000000 1.600000 0.000000 0.000000
1.000000 1.620000 0.000000 0.000000
1.000000 1.640000 0.000000 0.000000
1.000000 1.660000 0.000000 0.000000
1.000000 1.680000 0.000000 0.000000
1.000000 1.700000 0.000000 0.000000
1.000000 1.720000 0.000000 0.000000
1.000000 1.740000 0.000000 0.000000
1.000000 1.760000 0.000000 0.000000
1.000000 1.780000 0.000000 0.000000
1.000000 1.800000 0.000000 0.000000
1.000000 1.820000 0.000000 0.000000
1.000000 1.840000 0.000000 0.000000
1.000000 1.860000 0.000000 0.000000
1.000000 1.880000 0.000000 0.000000
1.000000 1.900000 0.000000 0.000000
1.000000 1.920000 0.000000 0.000000
1.000000 1.940000 0.000000 0.000000
1.000000 1.960000 0.000000 0.000000
1.000000 1.980000 0.000000 0.000000
1.500000 1.000000 0.000000 1.000000
1.500000 1.020000 0.000000 1.000000
1.500000 1.040000 0.000000 1.000000
1.500000 1.060000 0.000000 1.000000
1.500000 1.080000 0.000000 1.000000
1.500000 1.100000 0.000000 1.000000
1.500000 1.120000 0.000000 1.000000
1.500000 1.140000 0.000000 1.000000
1.500000 1.160000 0.000000 1.000000
1.500000 1.180000 0.000000 1.000000
1.500000 1.200000 0.000000 1.000000
1.500000 1.220000 0.000000 1.000000
1.500000 1.240000 0.000000 1.000000
1.500000 1.260000 0.000000 1.000000
1.500000 1.280000 0.000000 1.000000
1.500000 1.300000 0.000000 1.000000
1.500000 1.320000 0.000000 1.000000
1.500000 1.340000 0.000000 1.000000
1.500000 1.360000 0.000000 1.000000
1.500000 1.380000 0.000000 1.000000
1.500000 1.400000 0.000000 1.000000
1.500000 1.420000 0.000000 1.000000
1.500000 1.440000 0.000000 1.000000
1.500000 1.460000 0.000000 1.000000
1.500000 1.480000 0.000000 1.000000
1.500000 1.500000 0.000000 1.000000
1.500000 1.520000 0.000000 1.000000
1.500000 1.540000 0.000000 1.000000
1.500000 1.560000 0.000000 1.000000
1.500000 1.580000 0.000000 1.000000
1.500000 1.600000 0.000000 1.000000
1.500000 1.620000 0.000000 1.000000
1.500000 1.640000 0.000000 1.000000
1.500000 1.660000 0.000000 1.000000
1.500000 1.680000 0.000000 1.000000
1.500000 1.700000 0.000000 1.000000
1.500000 1.720000 0.000000 1.000000
1.500000 1.740000 0.000000 1.000000
1.500000 1.760000 0.000000 0.000000
1.500000 1.780000 0.000000 0.000000
1.500000 1.800000 0.000000 0.000000
1.500000 1.820000 0.000000 0.000000
1.500000 1.840000 0.000000 0.000000
1.500000 1.860000 0.000000 0.000000
1.500000 1.880000 0.000000 0.000000
1.500000 1.900000 0.000000 0.000000
1.500000 1.920000 0.000000 0.000000
1.500000 1.940000 0.000000 0.000000
1.500000 1.960000 0.000000 0.000000
1.500000 1.980000 0.000000 0.000000
2.000000 1.000000 0.000000 1.000000
2.000000 1.020000 0.000000 1.000000
2.000000 1.040000 0.000000 1.000000
2.000000 1.060000 0.000000 1.000000
2.000000 1.080000 0.000000 1.000000
2.000000 1.100000 0.000000 1.000000
2.000000 1.120000 0.000000 1.000000
2.000000 1.140000 0.000000 1.000000
2.000000 1.160000 0.000000 1.000000
2.000000 1.180000 0.000000 1.000000
2.000000 1.200000 0.000000 1.000000
2.000000 1.220000 0.000000 1.000000
2.000000 1.240000 0.000000 1.000000
2.000000 1.260000 0.000000 1.000000
2.000000 1.280000 0.000000 1.000000
2.000000 1.300000 0.000000 1.000000
2.000000 1.320000 0.000000 1.000000
2.000000 1.340000 0.000000 1.000000
2.000000 1.360000 0.000000 1.000000
2.000000 1.380000 0.000000 1.000000
2.000000 1.400000 0.000000 1.000000
2.000000 1.420000 0.000000 1.000000
2.000000 1.440000 0.000000 1.000000
2.000000 1.460000 0.000000 1.000000
2.000000 1.480000 0.000000 1.000000
2.000000 1.500000 0.000000 1.000000
2.000000 1.520000 0.000000 1.000000
2.000000 1.540000 0.000000 1.000000
2.000000 1.560000 0.000000 1.000000
2.000000 1.580000 0.000000 1.000000
2.000000 1.600000 0.000000 1.000000
2.000000 1.620000 0.000000 1.000000
2.000000 1.640000 0.000000 1.000000
2.000000 1.660000 0.000000 1.000000
2.000000 1.680000 0.000000 1.000000
2.000000 1.700000 0.000000 1.000000
2.000000 1.720000 0.000000 1.000000
2.000000 1.740000 0.000000 1.000000
2.000000 1.760000 0.000000 1.000000
2.000000 1.780000 0.000000 1.000000
2.000000 1.800000 0.000000 1.000000
2.000000 1.820000 0.000000 1.000000
2.000000 1.840000 0.000000 1.000000
2.000000 1.860000 0.000000 1.000000
2.000000 1.880000 0.000000 1.000000
2.000000 1.900000 0.000000 1.000000
2.000000 1.920000 0.000000 1.000000
2.000000 1.940000 0.000000 1.000000
2.000000 1.960000 0.000000 1.000000
2.000000 1.980000 0.000000 1.000000
1.000000 1.000000 1.000000 1.000000
1.000000 1.020000 1.000000 1.000000
1.000000 1.040000 1.000000 1.000000
1.000000 1.060000 1.000000 1.000000
1.000000 1.080000 1.000000 1.000000
1.000000 1.100000 1.000000 1.000000
1.000000 1.120000 1.000000 1.000000
1.000000 1.140000 1.000000 1.000000
1.000000 1.160000 1.000000 1.000000
1.000000 1.180000 1.000000 1.000000
1.000000 1.200000 1.000000 1.000000
1.000000 1.220000 1.000000 1.000000
1.000000 1.240000 1.000000 1.000000
1.000000 1.260000 1.000000 1.000000
1.000000 1.280000 1.000000 1.000000
1.000000 1.300000 1.000000 1.000000
1.000000 1.320000 1.000000 1.000000
1.000000 1.340000 1.000000 1.000000
1.000000 1.360000 1.000000 1.000000
1.000000 1.380000 1.000000 0.941900
1.000000 1.400000 1.000000 0.975800
1.000000 1.420000 1.000000 0.853300
1.000000 1.440000 1.000000 0.720100
1.000000 1.460000 1.000000 0.646200
1.000000 1.480000 1.000000 0.430600
1.000000 1.500000 1.000000 0.291200
1.000000 1.520000 1.000000 0.062600
1.000000 1.540000 1.000000 0.017700
1.000000 1.560000 1.000000 0.027600
1.000000 1.580000 1.000000 0.002800
1.000000 1.600000 1.000000 0.000000
1.000000 1.620000 1.000000 0.000000
1.000000 1.640000 1.000000 0.000000
1.000000 1.660000 1.000000 0.000000
1.000000 1.680000 1.000000 0.000000
1.000000 1.700000 1.000000 0.000000
1.000000 1.720000 1.000000 0.000000
1.000000 1.740000 1.000000 0.000000
1.000000 1.760000 1.000000 0.000000
1.000000 1.780000 1.000000 0.000000
1.000000 1.800000 1.000000 0.000000
1.000000 1.820000 1.000000 0.000000
1.000000 1.840000 1.000000 0.000000
1.000000 1.860000 1.000000 0.000000
1.000000 1.880000 1.000000 0.000000
1.000000 1.900000 1.000000 0.000000
1.000000 1.920000 1.000000 0.000000
1.000000 1.940000 1.000000 0.000000
1.000000 1.960000 1.000000 0.000000
1.000000 1.980000 1.000000 0.000000
1.500000 1.000000 1.000000 1.000000
1.500000 1.020000 1.000000 1.000000
1.500000 1.040000 1.000000 1.000000
1.500000 1.060000 1.000000 1.000000
1.500000 1.080000 1.000000 1.000000
1.500000 1.100000 1.000000 1.000000
1.500000 1.120000 1.000000 1.000000
1.500000 1.140000 1.000000 1.000000
1.500000 1.160000 1.000000 1.000000
1.500000 1.180000 1.000000 1.000000
1.500000 1.200000 1.000000 1.000000
1.500000 1.220000 1.000000 1.000000
1.500000 1.240000 1.000000 1.000000
1.500000 1.260000 1.000000 1.000000
1.500000 1.280000 1.000000 1.000000
1.500000 1.300000 1.000000 1.000000
1.500000 1.320000 1.000000 1.000000
1.500000 1.340000 1.000000 1.000000
1.500000 1.360000 1.000000 1.000000
1.500000 1.380000 1.000000 1.000000
1.500000 1.400000 1.000000 1.000000
1.500000 1.420000 1.000000 1.000000
1.500000 1.440000 1.000000 1.000000
1.500000 1.460000 1.000000 1.000000
1.500000 1.480000 1.000000 1.000000
1.500000 1.500000 1.000000 1.000000
1.500000 1.520000 1.000000 1.000000
1.500000 1.540000 1.000000 1.000000
1.500000 1.560000 1.000000 1.000000
1.500000 1.580000 1.000000 1.000000
1.500000 1.600000 1.000000 0.971700
1.500000 1.620000 1.000000 1.000000
1.500000 1.640000 1.000000 0.841400
1.500000 1.660000 1.000000 0.956400
1.500000 1.680000 1.000000 0.685300
1.500000 1.700000 1.000000 0.461200
1.500000 1.720000 1.000000 0.332100
1.500000 1.740000 1.000000 0.149000
1.500000 1.760000 1.000000 0.213700
1.500000 1.780000 1.000000 0.095300
1.500000 1.800000 1.000000 0.019900
1.500000 1.820000 1.000000 0.000000
1.500000 1.840000 1.000000 0.000000
1.500000 1.860000 1.000000 0.000000
1.500000 1.880000 1.000000 0.000000
1.500000 1.900000 1.000000 0.000000
1.500000 1.920000 1.000000 0.000000
1.500000 1.940000 1.000000 0.000000
1.500000 1.960000 1.000000 0.000000
1.500000 1.980000 1.000000 0.000000
2.000000 1.000000 1.000000 1.000000
2.000000 1.020000 1.000000 1.000000
2.000000 1.040000 1.000000 1.000000
2.000000 1.060000 1.000000 1.000000
2.000000 1.080000 1.000000 1.000000
2.000000 1.100000 1.000000 1.000000
2.000000 1.120000 1.000000 1.000000
2.000000 1.140000 1.000000 1.000000
2.000000 1.160000 1.000000 1.000000
2.000000 1.180000 1.000000 1.000000
2.000000 1.200000 1.000000 1.000000
2.000000 1.220000 1.000000 1.000000
2.000000 1.240000 1.000000 1.000000
2.000000 1.260000 1.000000 1.000000
2.000000 1.280000 1.000000 1.000000
2.000000 1.300000 1.000000 1.000000
2.000000 1.320000 1.000000 1.000000
2.000000 1.340000 1.000000 1.000000
2.000000 1.360000 1.000000 1.000000
2.000000 1.380000 1.000000 1.000000
2.000000 1.400000 1.000000 1.000000
2.000000 1.420000 1.000000 1.000000
2.000000 1.440000 1.000000 1.000000
2.000000 1.460000 1.000000 1.000000
2.000000 1.480000 1.000000 1.000000
2.000000 1.500000 1.000000 1.000000
